Date-Time,".NSEBANK,Cndl,Open",".NSEBANK,Cndl,High",".NSEBANK,Cndl,Low",".NSEBANK,Cndl,Close",".NSEBANK,EMA,Trade Price",".NSEBANK,OBV,Trade Price",".NSEBANK,RSI,Trade Price",".NSEBANK,MACD,MACD",".NSEBANK,MACD,MACD Signal Line",".NSEBANK,Vol,Trade Price"
26-03-2020,18781.85,20409.35,18364.5,19613.9,21645.82386,13063600000000,29.97994739,-3113.295027,-2589.033107,482884000000
25-03-2020,16759.95,18740.2,16635.5,18481.05,21958.42754,12580700000000,23.14990505,-3212.95094,-2457.967627,394556000000
24-03-2020,17705.85,17841.4,16116.25,17107.3,22493.4087,12186200000000,13.6673187,-3178.069564,-2269.221798,391703000000
23-03-2020,18311.3,18895.65,16791.05,16917.65,23322.0408,11794500000000,12.27978824,-2947.449051,-2042.009857,307639000000
20-03-2020,19898.3,20924.55,19265,20317.6,24307.3317,12102100000000,16.76532294,-2590.911609,-1815.650058,501768000000
19-03-2020,19428.95,21035.05,18675.65,20083.5,24921.13657,11600300000000,14.77494836,-2444.330924,-1621.834671,476622000000
18-03-2020,22411.85,22544.05,20267.95,20580.2,25665.38835,12076900000000,15.50545311,-2197.851128,-1416.210607,875288000000
17-03-2020,23348.05,23449.5,22002,22155.15,26447.72502,12952200000000,18.14722434,-1901.857625,-1220.800477,537689000000
16-03-2020,24061.6,24074.15,23008.25,23101.15,27108.12118,13489900000000,20.05279638,-1656.757444,-1050.53619,481906000000
13-03-2020,22720.75,25670.75,21351.7,25166.45,27724.57828,13971800000000,25.47596537,-1416.142195,-898.9808768,783385000000
12-03-2020,25175.9,25223.1,23536.35,23971.15,28118.13648,13188400000000,12.80263876,-1298.7163,-769.6905473,760576000000
11-03-2020,26272.75,26791.45,26234.1,26487.8,28756.1344,13949000000000,19.17918767,-1008.244465,-637.4341092,723295000000
09-03-2020,27031.45,27091.6,25923.4,26462.6,29105.10892,13225700000000,18.80316125,-879.0721322,-544.7315201,1058980000000
06-03-2020,27649.95,28047.2,27162.3,27801.45,29511.64876,14284700000000,24.40483354,-698.8489413,-461.1463671,1568140000000
05-03-2020,28830.3,29134.3,28535.6,28815.35,29774.75626,15852900000000,30.87230274,-594.9728113,-401.7207236,1075710000000
04-03-2020,29252.95,29273.65,28125.15,28653.7,29922.35722,14777100000000,28.04944785,-556.9684008,-353.4077016,425845000000
